Date,BBAS3,BBDC4,ITUB4
2017-08-23,24.65069007873535,15.518733024597168,22.759511947631836
2017-08-24,24.73539924621582,15.569233894348145,22.94889259338379
2017-08-25,24.642988204956055,15.583013534545898,22.882055282592773
2017-08-28,24.411964416503906,15.344261169433594,22.681535720825195
2017-08-29,24.2502384185791,15.605965614318848,22.887622833251953
2017-08-30,24.00381088256836,15.449864387512207,22.76507568359375
2017-08-31,23.641874313354492,15.417726516723633,22.47542953491211
2017-09-01,24.55827522277832,15.739113807678223,22.94628143310547
2017-09-04,24.519775390625,15.734061241149902,22.829275131225586
2017-09-05,24.642988204956055,15.508955955505371,22.840415954589844
2017-09-06,25.22825813293457,15.743243217468262,23.453351974487305
2017-09-07,25.22825813293457,15.743243217468262,23.453351974487305
2017-09-08,25.151254653930664,15.619208335876465,23.425498962402344
2017-09-11,26.05225944519043,16.221006393432617,23.821117401123047
2017-09-12,25.76382064819336,16.19803810119629,23.754253387451172
2017-09-13,25.925901412963867,16.266942977905273,23.921417236328125
2017-09-14,25.94906234741211,16.142906188964844,23.86570167541504
2017-09-15,26.3272647857666,16.487449645996094,24.311471939086914
2017-09-18,26.69002342224121,16.62985610961914,24.484209060668945
2017-09-19,26.659141540527344,16.680391311645508,24.395055770874023
2017-09-20,26.828947067260742,16.58392333984375,24.138734817504883
2017-09-21,27.415542602539062,16.58850860595703,24.17216682434082
2017-09-22,27.24575424194336,16.54716682434082,24.255752563476562
2017-09-25,26.85982894897461,16.266942977905273,24.016145706176758
2017-09-26,27.014196395874023,16.248559951782227,24.060720443725586
2017-09-27,26.875267028808594,16.078590393066406,24.07744789123535
2017-09-28,26.651430130004883,15.876465797424316,23.949275970458984
2017-09-29,26.937013626098633,16.1015682220459,24.15544891357422
2017-10-02,26.975595474243164,16.262346267700195,24.197261810302734
2017-10-03,28.07159996032715,16.960525512695312,25.027801513671875
2017-10-04,27.940401077270508,16.850208282470703,24.804838180541992
2017-10-05,28.39578628540039,16.864004135131836,25.20060157775879
2017-10-06,28.557861328125,16.6893367767334,24.905168533325195
2017-10-09,28.24140739440918,16.680145263671875,24.6097469329834
2017-10-10,28.843435287475586,17.061647415161133,25.144859313964844
2017-10-11,28.866596221923828,16.960525512695312,25.083547592163086
2017-10-12,28.866596221923828,16.960525512695312,25.083547592163086
2017-10-13,28.882028579711914,16.831832885742188,24.87729835510254
2017-10-16,28.943782806396484,16.785858154296875,24.749095916748047
2017-10-17,28.99009895324707,16.744497299194336,24.710079193115234
2017-10-18,28.88974952697754,16.670957565307617,24.75467300415039
2017-10-19,28.696792602539062,16.60201072692871,24.576295852661133
2017-10-20,28.951488494873047,16.519271850585938,24.52613067626953
2017-10-23,27.940401077270508,16.362995147705078,24.29758644104004
2017-10-24,28.19509506225586,16.583627700805664,24.475961685180664
2017-10-25,28.449810028076172,16.63418960571289,24.6431884765625
2017-10-26,28.295438766479492,16.482498168945312,24.49268341064453
2017-10-27,28.17194175720215,16.450336456298828,24.342178344726562
2017-10-30,27.176280975341797,16.156164169311523,24.030033111572266
2017-10-31,26.581966400146484,15.940131187438965,23.43916893005371
2017-11-01,26.24236297607422,15.443737030029297,23.046062469482422
2017-11-02,26.24236297607422,15.443737030029297,23.046062469482422
